time,open,high,low,close,volume
2024-12-18T11:00:00-05:00,105.17,105.17,105.17,105.17,148.0
2024-12-18T12:55:00-05:00,105.72,105.72,105.72,105.72,110.0
2024-12-18T13:35:00-05:00,106.17,106.17,106.17,106.17,171.0
2024-12-18T13:45:00-05:00,106.71,106.71,106.71,106.71,100.0
2024-12-18T14:00:00-05:00,106.66,106.705,106.5,106.5,722.0
2024-12-18T14:05:00-05:00,106.01,106.01,104.88,104.88,896.0
2024-12-18T14:20:00-05:00,104.255,104.255,104.255,104.255,120.0
2024-12-18T14:25:00-05:00,104.12,104.12,104.01,104.01,460.0
2024-12-18T14:30:00-05:00,103.88,103.955,103.88,103.955,599.0
2024-12-18T14:35:00-05:00,103.4,103.4,103.4,103.4,181.0
2024-12-18T14:40:00-05:00,103.31,103.31,103.31,103.31,235.0
2024-12-18T14:45:00-05:00,103.21,103.21,102.83,102.83,400.0
2024-12-18T15:05:00-05:00,102.1,102.1,102.1,102.1,460.0
2024-12-18T15:10:00-05:00,101.91,101.91,101.49,101.49,317.0
2024-12-18T15:15:00-05:00,101.48,101.48,101.36,101.36,405.0
2024-12-18T15:20:00-05:00,101.46,101.67,101.46,101.67,708.0
2024-12-18T15:25:00-05:00,101.465,101.465,101.295,101.295,357.0
2024-12-18T15:30:00-05:00,101.05,101.15,100.965,101.015,1068.0
2024-12-18T15:35:00-05:00,100.44,100.44,100.44,100.44,100.0
2024-12-18T15:40:00-05:00,100.13,100.13,99.87,99.89,1700.0
2024-12-18T15:45:00-05:00,99.425,99.96,99.35,99.96,2075.0
2024-12-18T15:50:00-05:00,100.065,100.475,100.065,100.475,1810.0
2024-12-18T15:55:00-05:00,100.425,100.425,99.82,99.82,3231.0
2024-12-19T09:35:00-05:00,100.615,100.615,100.5,100.5,318.0
2024-12-19T09:45:00-05:00,100.62,100.66,100.62,100.66,200.0
2024-12-19T09:50:00-05:00,100.57,100.585,100.57,100.585,305.0
2024-12-19T09:55:00-05:00,100.615,101.07,100.615,100.915,1317.0
2024-12-19T10:00:00-05:00,101.09,101.09,101.09,101.09,105.0
2024-12-19T10:05:00-05:00,100.56,100.56,100.56,100.56,101.0
2024-12-19T10:15:00-05:00,100.44,100.44,100.41,100.41,742.0
