time,open,high,low,close,volume
2024-11-04T16:00:00-05:00,32.22,35.69,32.15,34.55,85783.0
2024-11-05T16:00:00-05:00,35.06,35.96,35.06,35.23,41876.0
2024-11-06T16:00:00-05:00,35.39,36.05,34.6,35.41,33897.0
2024-11-07T16:00:00-05:00,35.11,35.74,34.865,35.53,20024.0
2024-11-08T16:00:00-05:00,35.515,36.25,35.355,35.62,43783.0
2024-11-11T16:00:00-05:00,35.01,35.46,34.575,35.25,31539.0
2024-11-12T16:00:00-05:00,34.91,35.535,34.615,35.16,31349.0
2024-11-13T16:00:00-05:00,35.045,35.045,34.05,34.095,34548.0
2024-11-14T16:00:00-05:00,34.27,34.515,33.81,33.87,17087.0
2024-11-15T16:00:00-05:00,33.53,34.305,33.53,33.97,17993.0
2024-11-18T16:00:00-05:00,34.95,35.22,34.64,35.03,15010.0
2024-11-19T16:00:00-05:00,34.745,35.445,34.745,35.445,72902.0
2024-11-20T16:00:00-05:00,35.38,36.81,35.175,36.79,36987.0
2024-11-21T16:00:00-05:00,36.655,37.05,36.27,36.6,33634.0
2024-11-22T16:00:00-05:00,36.58,36.905,36.03,36.12,30806.0
2024-11-25T16:00:00-05:00,35.92,36.48,35.51,36.38,14539.0
2024-11-26T16:00:00-05:00,35.75,35.99,35.45,35.88,15404.0
2024-11-27T16:00:00-05:00,36.005,36.14,35.5,35.64,10040.0
2024-11-29T16:00:00-05:00,35.905,36.08,35.56,35.58,6131.0
2024-12-02T16:00:00-05:00,35.01,36.36,35.01,35.33,11876.0
2024-12-03T16:00:00-05:00,34.95,35.875,34.86,35.73,10478.0
2024-12-04T16:00:00-05:00,35.88,37.175,35.88,36.67,39673.0
2024-12-05T16:00:00-05:00,36.545,36.735,35.995,36.05,16257.0
2024-12-06T16:00:00-05:00,36.17,36.4,35.695,36.4,19590.0
2024-12-09T16:00:00-05:00,35.985,36.36,35.465,36.31,12342.0
2024-12-10T16:00:00-05:00,36.44,36.85,36.11,36.375,10002.0
2024-12-11T16:00:00-05:00,36.43,37.34,36.43,37.01,20573.0
2024-12-12T16:00:00-05:00,37.505,37.635,36.51,36.51,7090.0
