time,open,high,low,close,volume
2026-04-29T12:10:00-04:00,28.3,28.3,28.3,28.3,237.0
2026-04-29T13:05:00-04:00,28.075,28.075,27.4,27.4,908.0
2026-04-29T13:25:00-04:00,27.54,27.54,27.54,27.54,102.0
2026-04-29T14:30:00-04:00,27.7,27.7,27.7,27.7,349.0
2026-04-29T15:30:00-04:00,27.58,27.81,26.29,27.49,2241.0
2026-04-29T15:40:00-04:00,27.505,27.505,27.505,27.505,100.0
2026-04-29T15:45:00-04:00,27.74,27.74,27.74,27.74,118.0
2026-04-29T15:50:00-04:00,27.88,27.88,27.88,27.88,100.0
2026-04-30T11:05:00-04:00,28.37,28.37,28.37,28.37,125.0
2026-04-30T12:10:00-04:00,28.845,28.845,28.845,28.845,100.0
2026-04-30T13:30:00-04:00,29.05,29.05,29.05,29.05,100.0
2026-04-30T14:05:00-04:00,28.63,28.87,28.17,28.87,2784.0
2026-04-30T14:10:00-04:00,28.76,28.76,28.76,28.76,100.0
2026-04-30T15:20:00-04:00,28.77,28.77,28.77,28.77,100.0
2026-04-30T15:50:00-04:00,28.84,28.86,28.84,28.86,229.0
2026-04-30T15:55:00-04:00,28.86,28.92,28.86,28.9,589.0
2026-05-01T09:50:00-04:00,29.09,29.09,29.09,29.09,200.0
2026-05-01T09:55:00-04:00,29.055,29.055,29.055,29.055,100.0
2026-05-01T10:00:00-04:00,29.055,29.055,29.055,29.055,100.0
2026-05-01T15:40:00-04:00,29.455,29.455,29.455,29.455,100.0
2026-05-01T15:45:00-04:00,29.41,29.41,29.41,29.41,246.0
2026-05-01T15:55:00-04:00,29.44,29.44,29.43,29.43,528.0
2026-05-04T10:45:00-04:00,29.74,29.74,29.74,29.74,208.0
2026-05-04T13:35:00-04:00,29.33,29.33,29.33,29.33,108.0
2026-05-04T15:05:00-04:00,29.33,29.33,29.33,29.33,159.0
2026-05-04T15:55:00-04:00,29.34,29.34,29.34,29.34,189.0
2026-05-05T13:55:00-04:00,29.6,29.6,29.6,29.6,108.0
2026-05-05T15:55:00-04:00,29.85,29.85,29.85,29.85,110.0
2026-05-06T09:30:00-04:00,29.81,29.81,29.81,29.81,100.0
2026-05-06T10:25:00-04:00,29.57,29.57,29.57,29.57,128.0
2026-05-06T10:35:00-04:00,29.83,29.83,29.83,29.83,100.0
2026-05-06T14:00:00-04:00,29.83,29.83,29.83,29.83,106.0
2026-05-06T14:10:00-04:00,29.95,29.95,29.95,29.95,278.0
2026-05-06T14:35:00-04:00,30.05,30.05,30.05,30.05,100.0
2026-05-06T15:10:00-04:00,30.31,30.31,30.31,30.31,150.0
2026-05-06T15:25:00-04:00,30.34,30.34,30.34,30.34,221.0
2026-05-06T15:45:00-04:00,30.25,30.25,30.25,30.25,112.0
2026-05-06T15:50:00-04:00,30.25,30.25,30.25,30.25,400.0
2026-05-07T09:45:00-04:00,32.91,32.91,32.91,32.91,216.0
2026-05-07T10:30:00-04:00,33.72,33.74,33.72,33.74,506.0
2026-05-07T11:10:00-04:00,34.98,34.98,34.98,34.98,301.0
