time,open,high,low,close,volume
2024-12-31T09:30:00-05:00,144.405,144.405,144.405,144.405,100.0
2024-12-31T09:40:00-05:00,144.3,144.3,144.295,144.295,377.0
2024-12-31T09:55:00-05:00,144.335,144.335,144.335,144.335,108.0
2024-12-31T10:00:00-05:00,144.34,144.34,144.34,144.34,113.0
2024-12-31T10:05:00-05:00,144.37,144.37,144.37,144.37,112.0
2024-12-31T10:10:00-05:00,143.89,143.89,143.89,143.89,100.0
2024-12-31T10:15:00-05:00,144.54,144.54,144.54,144.54,200.0
2024-12-31T10:25:00-05:00,145.225,145.225,145.225,145.225,200.0
2024-12-31T10:35:00-05:00,144.14,144.14,144.14,144.14,392.0
2024-12-31T11:55:00-05:00,144.05,144.05,144.05,144.05,101.0
2024-12-31T12:15:00-05:00,143.52,143.52,143.52,143.52,100.0
2024-12-31T13:30:00-05:00,143.35,143.35,143.35,143.35,202.0
2024-12-31T13:45:00-05:00,143.84,143.84,143.84,143.84,106.0
2024-12-31T14:20:00-05:00,143.32,143.32,143.32,143.32,114.0
2024-12-31T14:40:00-05:00,143.27,143.27,143.27,143.27,106.0
2024-12-31T15:00:00-05:00,143.68,143.68,143.68,143.68,105.0
2024-12-31T15:05:00-05:00,143.52,143.52,143.52,143.52,219.0
2024-12-31T15:10:00-05:00,143.52,143.52,143.52,143.52,193.0
2024-12-31T15:15:00-05:00,143.245,143.245,143.24,143.24,202.0
2024-12-31T15:25:00-05:00,143.15,143.32,143.15,143.32,418.0
2024-12-31T15:30:00-05:00,143.225,143.225,143.225,143.225,100.0
2024-12-31T15:35:00-05:00,143.3,143.3,143.3,143.3,103.0
2024-12-31T15:40:00-05:00,143.545,143.545,143.42,143.42,391.0
2024-12-31T15:45:00-05:00,143.97,143.97,143.86,143.86,471.0
2024-12-31T15:50:00-05:00,143.72,144.02,143.72,144.02,847.0
2024-12-31T15:55:00-05:00,143.83,144.03,143.725,144.03,2530.0
2025-01-02T09:35:00-05:00,144.095,144.095,144.095,144.095,138.0
2025-01-02T09:45:00-05:00,144.25,145.38,144.24,145.38,764.0
2025-01-02T09:50:00-05:00,145.4,145.47,145.4,145.47,307.0
2025-01-02T09:55:00-05:00,144.71,144.71,144.71,144.71,100.0
2025-01-02T10:05:00-05:00,144.815,144.815,144.8,144.8,325.0
2025-01-02T10:10:00-05:00,144.78,144.78,144.78,144.78,394.0
2025-01-02T10:15:00-05:00,145.375,145.375,145.375,145.375,150.0
2025-01-02T10:20:00-05:00,145.52,145.52,145.41,145.41,250.0
2025-01-02T11:15:00-05:00,144.46,144.46,144.46,144.46,100.0
2025-01-02T11:30:00-05:00,144.79,144.79,144.645,144.645,471.0
2025-01-02T11:35:00-05:00,144.5,144.5,144.5,144.5,101.0
2025-01-02T12:00:00-05:00,144.62,144.73,144.62,144.73,329.0
2025-01-02T12:10:00-05:00,144.71,144.71,144.71,144.71,507.0
2025-01-02T12:20:00-05:00,144.675,144.675,144.675,144.675,100.0
2025-01-02T12:35:00-05:00,143.56,143.56,143.56,143.56,152.0
2025-01-02T12:50:00-05:00,143.68,144.19,143.68,144.19,289.0
2025-01-02T13:00:00-05:00,143.86,143.86,143.86,143.86,100.0
2025-01-02T13:05:00-05:00,143.77,143.77,143.77,143.77,200.0
2025-01-02T13:10:00-05:00,143.05,143.05,143.05,143.05,438.0
2025-01-02T13:20:00-05:00,142.46,142.46,142.46,142.46,110.0
2025-01-02T13:35:00-05:00,142.51,142.51,142.44,142.44,418.0
2025-01-02T13:45:00-05:00,142.155,142.155,142.155,142.155,250.0
2025-01-02T13:50:00-05:00,142.165,142.165,142.165,142.165,100.0
2025-01-02T14:00:00-05:00,142.51,142.51,142.51,142.51,100.0
2025-01-02T14:30:00-05:00,142.42,142.42,142.42,142.42,387.0
2025-01-02T15:20:00-05:00,142.63,143.13,142.63,143.13,353.0
2025-01-02T15:35:00-05:00,143.0,143.0,143.0,143.0,241.0
2025-01-02T15:55:00-05:00,142.67,142.86,142.67,142.86,1131.0
2025-01-03T09:30:00-05:00,142.79,144.265,142.79,144.265,430.0
2025-01-03T09:55:00-05:00,143.41,143.41,143.41,143.41,202.0
2025-01-03T10:00:00-05:00,143.41,143.41,143.41,143.41,335.0
2025-01-03T10:10:00-05:00,145.49,145.81,145.49,145.81,425.0
2025-01-03T10:30:00-05:00,146.115,146.115,146.115,146.115,213.0
2025-01-03T10:35:00-05:00,147.35,147.41,147.35,147.41,933.0
2025-01-03T10:40:00-05:00,147.915,148.01,147.91,147.96,717.0
2025-01-03T10:45:00-05:00,147.055,147.205,147.055,147.205,425.0
2025-01-03T11:00:00-05:00,147.37,147.37,147.37,147.37,219.0
2025-01-03T11:20:00-05:00,147.035,147.035,147.035,147.035,227.0
2025-01-03T11:25:00-05:00,146.82,146.82,146.82,146.82,198.0
2025-01-03T11:30:00-05:00,147.25,147.415,147.25,147.415,202.0
2025-01-03T11:50:00-05:00,148.125,148.125,148.125,148.125,345.0
2025-01-03T11:55:00-05:00,148.13,148.13,148.03,148.03,1153.0
2025-01-03T12:00:00-05:00,147.98,147.98,147.98,147.98,200.0
2025-01-03T12:05:00-05:00,148.56,148.56,148.56,148.56,240.0
2025-01-03T12:20:00-05:00,148.53,148.53,148.38,148.38,290.0
2025-01-03T12:30:00-05:00,147.79,147.79,147.79,147.79,203.0
2025-01-03T12:35:00-05:00,147.82,147.82,147.82,147.82,100.0
2025-01-03T12:40:00-05:00,148.01,148.01,148.01,148.01,126.0
2025-01-03T12:45:00-05:00,148.385,148.415,148.385,148.415,1353.0
2025-01-03T12:50:00-05:00,147.94,148.26,147.94,148.26,405.0
